Name,type,ratings,latitude,longitude,place_id
Gimnasio del Colegio San José,gym,0,-31.4460086,-60.9391443,ChIJz3d0WxITtZURVJnrW3lxd9c
Verduleria Sanvier,fruit_and_vegetable_store,86,-31.4463342,-60.9408247,ChIJneLptTkTtZURxq67UARxHJM
plaza renacer,park,23,-31.4541595,-60.9386211,ChIJgZpTFGETtZURqm0n0WjtOOE
Sommiers En Esperanza,furniture_store+home_goods_store,0,-31.4527389,-60.9383115,ChIJWxA7NzsTtZURROBYhjXEIw0
Colchonería Jona,home_goods_store,25,-31.4527389,-60.9383115,ChIJzwQ7NzsTtZURv84EYVoCcAI
Masajes profesionales,spa,0,-31.4529565,-60.9385349,ChIJExCObP4TtZURpOlY1U2sdi4
Aberturas Pixel Aluminio,door_supplier,0,-31.4512219,-60.9380117,ChIJBy1NAz0TtZURP5AVJLlz1b4
Super eterno,supermarket+grocery_or_supermarket,20,-31.4500351,-60.9385349,ChIJVTr2DDYTtZURVS5IKqzWVJo
Farmacia Borgogno,pharmacy,5,-31.4490556,-60.938287,ChIJDfb30xcTtZUR755v5Sy9Rs4
Tapiceria Rocco,furniture_store+home_goods_store,0,-31.4500089,-60.9375492,ChIJX-UCNNUTtZURJU0NRIfakGA
Be Fit Indumentaria,clothing_store,2,-31.4481792,-60.9375019,ChIJL_2JKUsTtZUR9OIwE35kBos
Parroquia San José,church,6,-31.446858,-60.9385232,ChIJFR67CzkTtZURqiuGL6ssFyM
Capilla De Adoración Perpetua "Corazón Eucarístico De Jesús",church,32,-31.447129,-60.9377691,ChIJjSYPQzkTtZURB7TMUFM7qNk
The West,bar,0,-31.4470997,-60.9375431,ChIJ5VvZ3dkTtZURzj_TUZIkxMw
Animal Center,pet_store,16,-31.447001,-60.9375136,ChIJozRFRDkTtZURZbx861ALDrM
Barsovia,clothing_store,53,-31.4474635,-60.9376878,ChIJz9VxXDkTtZURwjUeILDppCw
AXION energy,gas_station,258,-31.4404904,-60.9380543,ChIJ7c1CexgTtZURdMB9r9PirJY
Indira,clothing_store,5,-31.4545821,-60.9370183,ChIJU4PemCQTtZURo5XCSAZrvis
Flaviani Javier,lawyer,0,-31.4540229,-60.9368772,ChIJ3cFKBT0TtZURoMUA9G-Auw4
9 de julio,lodging,1,-31.4537001,-60.937269,ChIJVTvWa6MTtZURczN4Ppofwm8
Verduleria La Bandejita,fruit_and_vegetable_store,116,-31.4532437,-60.9367284,ChIJp4yCqSQTtZURysRgNSzNF8A
La Nueva iris,grocery_or_supermarket,2,-31.4532801,-60.9366484,ChIJQRNIjLkTtZUREPVwGHvqNsE
La Bandejita Verduras Procesadas,fruit_and_vegetable_store,1,-31.4536324,-60.9367573,ChIJ44pJpiQTtZUR-OvzlMhuDNo
K'MPA Veterinaria,veterinary_care,0,-31.4529383,-60.9364035,ChIJOTfQdv0TtZURI5kNWdeT04c
Mecanica Morandin,car_repair,13,-31.4526884,-60.9364467,ChIJG2jyqjwTtZURb0hsiClSBlU
Despensa "la bruja”,grocery_or_supermarket,0,-31.4526669,-60.9364596,ChIJC7X2FtMTtZURr3TwaNSkJpo
MB Automotores,car_dealer,73,-31.4500979,-60.9374332,ChIJBy1NAz0TtZUR8LFlOWuCp5I
Mehring,furniture_store+home_goods_store,32,-31.4503594,-60.9361466,ChIJrb3IhjwTtZURNsPC3vFGIMI
Entrenamiento Funcional,gym,1,-31.4502606,-60.9366907,ChIJGQ0ogDsTtZURAtHMWZ1jl3Q
Farmacia Longoni,pharmacy,16,-31.4502122,-60.9366342,ChIJaS8YgDsTtZURIj01Kex4b5g
Hulk Gym Esperanza,gym,45,-31.4498748,-60.9366938,ChIJXx-7gDsTtZURUM8gI683XKQ
BOBINADOS MARIO SH - BOBINADO DE MOTORES- VENTILADORESINDUSTRIALES,car_repair,4,-31.4488394,-60.9371764,ChIJBQOdAz0TtZUR3I9R7tE6Re0
RM_GYMNASIO,gym,4,-31.4491572,-60.9374435,ChIJZYaOCcsTtZURz1UKAQVLWBE
Aires Serranos,home_goods_store,1,-31.4494463,-60.9373603,ChIJp7whkjsTtZURSEpLXENT3Yk
Pescaderia Punta Cayasta,grocery_or_supermarket,95,-31.4483759,-60.9369333,ChIJDfb30xcTtZURsICNI1k3iMg
Silvana Peluquería,hair_care,6,-31.4484796,-60.9362753,ChIJDWJCCTwTtZURoBOg5tbVbhY
Pianetti Seguros,insurance_agency,0,-31.4473498,-60.9371818,ChIJW8R17XUTtZURoUimgbwAgU8
Farmacia Sergio Schneider,pharmacy,6,-31.4473566,-60.9372148,ChIJu7OWUDkTtZUR45sjhXMlClk
Numa,clothing_store,86,-31.4468207,-60.9367275,ChIJYZblvakTtZURwcWPVqRUQ3g
Sorpresa! Almacén didáctico,grocery_store,45,-31.4466564,-60.9366922,ChIJybASSzkTtZURH71lLHfj5uo
Organizacion Scelza,insurance_agency,0,-31.4466344,-60.9365233,ChIJK2zf3wgTtZURkA7UU7o_CX8
N Y M Propuestas Inmobiliarias,real_estate_agency,5,-31.4467736,-60.9365479,ChIJfbossz4TtZUR-rKSVgWdfLE
Carniceria Hereford,butcher_shop,11,-31.4457156,-60.9362399,ChIJBy1NAz0TtZURGJU_0_JO-38
Convento Cristo Rey,church,30,-31.4433325,-60.9363442,ChIJJTqHSz8TtZURwDH444kvPBM
Carniceria El Gato Y Minimercado de Gross Anibal Rafael,butcher_shop,2,-31.4421189,-60.9360274,ChIJt9urqUATtZURAsd9LTne4WM
Motomecanica R|46,car_repair,1,-31.4550582,-60.9355218,ChIJ8W5kdiMTtZURFgc4pAwfDLk
Crazy Car's estética vehicular,car_repair,0,-31.4556067,-60.9354087,ChIJTe7g-toTtZURk7IGbPQYunM
Crazy Car's,car_repair,0,-31.4555973,-60.9353226,ChIJPe2fa-ATtZURHaQguIfJuqA
KAIROS GYM,gym,0,-31.455907,-60.9354957,ChIJoV0f9GkTtZURghmRKw_5CnY
Casa de Comida la Gourmet - Envios A Domicilio,restaurant,54,-31.4551445,-60.934905,ChIJgc31oCMTtZURjwxjQVoEXNU
DyM,shopping_mall,21,-31.4542525,-60.936028,ChIJy4D0ZiMTtZUR_1jP74QplBc
Iglesia Ortodoxa San Jorge,church,2,-31.4541895,-60.9352211,ChIJgYuQbCMTtZURnk5wYBY9Qmo
Centro de Acondicionamiento Físico,gym,86,-31.4537902,-60.934887,ChIJE76bFSMTtZURmr6E3tt_J2c
Farmacia Donalisio,pharmacy,0,-31.4530982,-60.9359858,ChIJA9y4ASQTtZURhpYW5HHESjM
Clinica Esperanza del Grupo Santa Fe,doctor,11,-31.4500158,-60.935679,ChIJE-sfiTwTtZURGRgU0TCpGZM
Gasparini Ricardo,car_repair,7,-31.449458,-60.9360017,ChIJDfb30xcTtZUR8JupYkB5kSY
Veterinaria Amigos,veterinary_care,5,-31.448573,-60.9358662,ChIJy-GDDTwTtZURSMBiomnSB-Q
Dra. De Censi; Claudia Gloria & Dr. Quintabani; Carlos Alberto,dentist,3,-31.4485919,-60.9359297,ChIJFWyfDTwTtZURwAGSvcSLWQI
Panaderia la Alianza,bakery,404,-31.4487017,-60.9357798,ChIJ3cFKBT0TtZURQwNN06Qpg4I
Dietética Naturalmente,grocery_or_supermarket,7,-31.4484132,-60.9362079,ChIJyXKUcfcTtZURt8nyFtv-LYY
Kiosco Gabi,kiosk,0,-31.447158,-60.9357432,ChIJMVTmZs8TtZURSg1F_pFHBp4
VILLA PERLA,home_goods_store,0,-31.4467215,-60.9359677,ChIJf2KFqVUTtZURaJnvEtyaNyg
Dr. Jose E. Dominguez,doctor,1,-31.4476151,-60.9354726,ChIJSR_pGzwTtZURdfGuJ4qOH0I
SUPERLORITO AVENIDA CORDOBA,supermarket+grocery_or_supermarket,78,-31.4476732,-60.9356075,ChIJQZVqhHsTtZURw6ybUsWQCUc
Innova Inmobiliaria,real_estate_agency,9,-31.4477132,-60.9358836,ChIJTUhWAzwTtZURkH5QV-Cq3Gw
Club deportivo bochas barrio rivera,bar,0,-31.4454001,-60.9354033,ChIJFUDlbxUTtZURNjAVlaJKhJU
SHADDAI,beauty_salon+spa,1,-31.4452152,-60.9360857,ChIJiQ18uhwTtZURg3UpLCp9SYU
Asadores Esperanza,home_goods_store,1,-31.4449951,-60.9357279,ChIJndNgO5gTtZUR10hxLIFp3z4
Balboa cut & clothes,hair_care,21,-31.4449847,-60.935615,ChIJK0uZ1vwTtZURShy-K8niP9c
Belkys. Productos Y Articulos De Limpieza,home_goods_store,1,-31.445023,-60.935393,ChIJ9Yqj3j4TtZURPehoK95Vhc4
Rebel Cut,hair_care,8,-31.4451512,-60.9349846,ChIJFQAho4ETtZURQqz9xI8qdyM
Lavaderos De Autos En Esperanza,car_wash,0,-31.4431868,-60.935415,ChIJ0ys4QT8TtZUR6_EXRAT1-QY
Mil Aromas,clothing_store,7,-31.442193,-60.9355672,ChIJC3eDZj8TtZUR228m2Ea6bRg
Farmacia "HILAS",pharmacy,2,-31.4420726,-60.9351182,ChIJCZ4ZSCUTtZUR6cYGK5VA4KI
Metrans SRL,hardware_store,208,-31.4411381,-60.9367493,ChIJDfb30xcTtZURUuDzQPZD4ps
Panadería Janssen,bakery,43,-31.4413545,-60.9357826,ChIJQ7p6ukATtZURpGgG6Xkqnjc
Parador 70,bar,3,-31.441285,-60.9358557,ChIJhZx6iZUTtZURyZbpC9QJmPw
Milenium Gym,gym,25,-31.4414269,-60.9357805,ChIJ8efaIwgTtZURZYKZfA28AQw
LA REGIONAL COMBUSTIBLES S.A,gas_station,1,-31.4409427,-60.9359862,ChIJxau2TxwTtZURytUmmZ59qhc
Cinthia Modas,clothing_store,68,-31.4408603,-60.93566,ChIJnxiBx0ATtZURQCe-IjvVF3I
Leurino Y Negro Combustibles SRL,gas_station,1,-31.4413561,-60.9350533,ChIJbfz5l0ATtZURJzSjzaCxn5M
DOS HACHE · Almacén de quesos; fiambres y más.,grocery_or_supermarket,0,-31.4411147,-60.9363665,ChIJh-1mfvcTtZURKdTLC69rhnI
H&H,grocery_or_supermarket,24,-31.4411477,-60.9364766,ChIJXQmdtUATtZURoEHR85E-Gxc
Kern Automotores,car_dealer,5,-31.4408226,-60.9366555,ChIJqQCZNEcTtZURWHO4Mg9QOxE
Despensa,grocery_or_supermarket,0,-31.4560863,-60.9342272,ChIJHV5NyXATtZURNrvA2IqMpoM
Pruvost Norma Cristina Odontologa,dentist,7,-31.4558425,-60.9344392,ChIJzXmtuyMTtZURVR7otZsl-_M
Consultorios Emmi,doctor,8,-31.4557904,-60.9344329,ChIJ0z9cuiMTtZURwuzMqR03lQM
ferreteria el milagro,hardware_store,18,-31.4553606,-60.9343741,ChIJ9w6IpSMTtZUR6IVvBRtOJwA
Raíces Consultorios Interdisciplinarioa,doctor,1,-31.4566308,-60.9347832,ChIJo-lZwSMTtZURtdXrZdfV9n8
Anticuario Anita,furniture_store+home_goods_store,3,-31.4555259,-60.9334218,ChIJ2VCFlosTtZUR5fC4GyH2jV4
Plaza De los Inmigrantes,park,52,-31.4565296,-60.933383,ChIJXS4NyAQTtZURdCHqOW1nwyM
Glutal SA,convenience_store,32,-31.4538763,-60.9338613,ChIJ_cj8Z5wTtZUR_JZYtVnyHao
Jines,home_goods_store,3,-31.4453167,-60.9342162,ChIJDfb30xcTtZURrOgrtPcH92A
Un mundo de frutas y verduras.,fruit_and_vegetable_store,2,-31.4440356,-60.9344569,ChIJXZv_YBITtZURTz9h_pdojNM
Dodecaedro,hair_care,7,-31.4434506,-60.9341111,ChIJMVlv8XITtZUR3PPdjtwYPi8
Vieja Fonda Restaurant,restaurant,543,-31.4430655,-60.9344657,ChIJDfb30xcTtZUR8le5xGL8_ow
Ferretería Saavedra,hardware_store,5,-31.4427559,-60.9344955,ChIJu36IAhkTtZURlmDuGbtSueI
Mosaiko's,home_goods_store,107,-31.4420242,-60.9341666,ChIJBy1NAz0TtZUR-DYNB5sxOH4
Estudio Moreno,accounting,0,-31.44199,-60.9341312,ChIJT_ZOfD8TtZUR8QsiFyeYG_8
Peugeot,car_dealer,6,-31.4417947,-60.9334552,ChIJN97_gD8TtZURK6Nok53_0qE
Bocco Auto Motores,car_repair,13,-31.4418822,-60.9333045,ChIJbftRgT8TtZURm2rp_iWvk5M
Veterinaria "Artemisa",veterinary_care,5,-31.4553768,-60.9332787,ChIJK6sKTiITtZUR8AdI-_7edOs
Polleria El Alemán,poultry_store,9,-31.4549748,-60.9331316,ChIJ1zxvUZ0TtZURCVbskbXrWuI
Casa Federico Foos,car_repair,12,-31.4553403,-60.9334668,ChIJDfb30xcTtZURNMALnNnqoiQ
Club Union Bochas,bar,19,-31.45575,-60.9325412,ChIJP3WrQCITtZURBErMwXkIOSo
Vivero Onda Verde,garden_center,116,-31.4556407,-60.9323009,ChIJ_6FmQCITtZURZkuK7K5DbVg
Paz Intimates,clothing_store,0,-31.4546719,-60.9328117,ChIJfZG3218TtZUR3oU4aPgoybQ
MyM NellRoss - Fangoterapia,beauty_salon,29,-31.4549217,-60.9322384,ChIJDZRvXSITtZURzFYjlp0d42Q
Carnicería EL AMANECER,butcher_shop,11,-31.4546927,-60.9322308,ChIJe2DuLXYTtZUR5FECFXvRVNs
Rita Peressutti Podóloga,doctor,0,-31.4543001,-60.9331705,ChIJlXVh-SITtZURT-3Hu5aXzkU
Fiesta Mania ¨Cotillon¨,home_goods_store,0,-31.4544769,-60.9321661,ChIJ35VkYCITtZURf6DFVYdxd8Q
Emeve,home_goods_store,41,-31.4543766,-60.9321922,ChIJW7VPYCITtZUROUKPuWAx85M
Estudio Donnet,accounting,0,-31.4438048,-60.9327605,ChIJnU4xsj8TtZURnF4VKLA2NlE
Campos de Violeta Articulos de Limpieza,home_goods_store,4,-31.4428164,-60.9334263,ChIJgbon0PMTtZURVRStYcatZDE
Panaderia Dulce tentacion,bakery,6,-31.4419665,-60.932792,ChIJd-FE4U4TtZURXxi4b7KVwf8
H&H Automotores,car_dealer,20,-31.4559471,-60.9306782,ChIJAX2IByITtZURxLo33DZ8g4I
Correo Argentino - Sucursal Esperanza,post_office,9,-31.4563,-60.93258,ChIJDU92OyITtZUR3yxrNnmlWc8
GPS Taller - Ferrarini Servicio Mecanico,car_repair,10,-31.4561767,-60.9307189,ChIJ393ZqRgTtZURINgYI39LY88
Snoopy pet shop,pet_store,3,-31.456178,-60.9325619,ChIJFeZD_UETtZUR-U5_AoD4_bg
Peluqueria Unisex Mar-Es,hair_care,2,-31.4547938,-60.9320177,ChIJF0sCZyITtZURv4X28cHvFHc
Estudio Jurídico Marcuzzi & Asociados,lawyer,20,-31.454497,-60.930527,ChIJF2fTgxgTtZURweSMh0xqKjE
Aberturate - Aberturas de aluminio.,door_supplier,1,-31.4450064,-60.9311626,ChIJQ6OGTQUTtZURmh9Ul5Jk72s
Brilla Indumentaria,clothing_store,15,-31.4445268,-60.931003,ChIJCZxYvOUTtZURfqMw-3xl4rM
Yoga Analía Klug Yoga Vital,gym,1,-31.4441534,-60.9308802,ChIJV8bYE_kTtZURY7w-1MUx-lg
Casa Engler de Engler Victor Hugo,supermarket+grocery_or_supermarket,123,-31.4426061,-60.9315873,ChIJDfb30xcTtZURRiax7c1_93E
Aberturas Femar,door_supplier,6,-31.455107,-60.9302751,ChIJ3cFKBT0TtZURrAd8a5FuLyY
Autoservicio Buena Vida,convenience_store+grocery_or_supermarket,0,-31.4552538,-60.9300843,ChIJm0dZYBMTtZURrdj1UqpZHoM
MAC motos,car_repair,1,-31.4551691,-60.9300527,ChIJKe9z6NoTtZURi6y1-DshDwA
Andrés Lopez - Odontólogo,dentist,0,-31.4552058,-60.9307054,ChIJQWCjjSETtZURXh7PrajAwrI
Castel Bar,bar,1,-31.4547745,-60.929761,ChIJkX1rQ4YTtZURa8j3gvJCcFY
Farmacia Favarin,pharmacy,4,-31.45458,-60.9298775,ChIJkSD8vyQTtZURmIwVzyzojdQ
Bellsiluet - Centro Médico de Nutrición y Estética,spa,0,-31.4443011,-60.9301421,ChIJ1Wr5jRUTtZUR_ZM9XN33VLo
Yoga On-line!!! https://youtu.be/qiY-c2jG9i4,gym,1,-31.444137,-60.9307321,ChIJ0dleKD4TtZURvouqcmmZpQc
La Esquina Suiza,bar+restaurant,275,-31.4436101,-60.9298053,ChIJK05inBUTtZURIuRYWkosHOo
Plenty Dormitorios - Colchones Y Sommiers,furniture_store+home_goods_store,10,-31.4446905,-60.9292952,ChIJvUYjwBUTtZUROST0YSfQ1zg
Grandes Gardenias,clothing_store,0,-31.4441306,-60.9301161,ChIJjYW8fFUTtZUR30V5u016S4s
Asociación Siuza Guillermo Tell,museum,1,-31.4439998,-60.9300015,ChIJE2SFNrcTtZURowlYqENqJ3Y
Ferretería Patagonia,hardware_store+locksmith,74,-31.4434598,-60.9298997,ChIJxwROnBUTtZUR8YfzSlB1FkY
Costello,clothing_store,0,-31.4446057,-60.9296137,ChIJGRx4SBMTtZURk7CHkNYW0v4
Ludueña muebles de Algarrobo,furniture_store+home_goods_store,13,-31.4424797,-60.9303374,ChIJ6xypZhUTtZUR5xSZn2HCIe0
Shell,car_repair,14,-31.4426372,-60.9305131,ChIJTQqDRvUTtZURYsmtGDYmCnc
GNC,gas_station,61,-31.4425893,-60.9305174,ChIJOR1AHUATtZUR7RwBMQ-Ivys
Eduardo J Benz Automotores,car_dealer,29,-31.4426656,-60.9296659,ChIJKer7cRUTtZUReI6qyTxBScU
Alles Möbel,furniture_store+home_goods_store,0,-31.4428065,-60.9296668,ChIJPSuCcRUTtZURdJQaDtU6v0Q
Pañalera Baby Pooh,diaper_service,5,-31.4427921,-60.9294805,ChIJay-GWQwTtZURXlUhRRlDOk4
Farmacia Althaus,pharmacy,2,-31.4429262,-60.9295097,ChIJ38uTcxUTtZURsYoq-q4aYjE
Doning Amoblamientos,furniture_store+home_goods_store,0,-31.4431892,-60.9296776,ChIJlWJwdhUTtZURMMCl5mXH3eU
Universo Pinturerías,home_goods_store,110,-31.4426222,-60.9293891,ChIJ14-HbRUTtZURZjAiNRPRrA8
Talabartería marroquinería,home_goods_store,0,-31.4426887,-60.9292115,ChIJRd9qJe0TtZURwzCr0DWt76o
Maxikiosco Doble W,kiosk,3,-31.4435144,-60.9296784,ChIJD5VHissTtZURhrryHV1mu5o
cokidolly,book_store,21,-31.4574909,-60.9284754,ChIJlToW88kTtZUR18o3OS6J0Lw
Libreria Coqui Dolly,book_store,10,-31.4575075,-60.928481,ChIJYSViFrkTtZUROCnHa-mVMSg
Regional ASSAl Esperanza,local_government_office,1,-31.4560449,-60.9284052,ChIJ10hBPh8TtZUR0RD1HHkYKmI
Sinergia Pilates,gym,6,-31.4556416,-60.9285647,ChIJ9WUrapwTtZURAD0s9LizMDk
Bomberos Voluntarios Esperanza,fire_station,8,-31.4441924,-60.928816,ChIJBQOdAz0TtZURTYhc6ZMg4QM
Liliana,dentist,0,-31.444972,-60.9290521,ChIJFTu7QBoTtZURXPcH_5Ie6rg
Pancho king,restaurant,158,-31.445098,-60.929058,ChIJp-otwxUTtZURcTyU9p4wblo
Lulú Indumentaria,clothing_store,3,-31.4450187,-60.9291618,ChIJKxruwhUTtZURB7RSg984htk
HOOD LOOK barberia,hair_care,1,-31.444877,-60.9292396,ChIJf29K02ETtZURvAS_R2McyNs
Kiosco Friendly,kiosk,1,-31.4450793,-60.9291803,ChIJR9Y3DlMTtZURw5zNynmHhng
Centro Medico San Martin,medical_center,0,-31.4449593,-60.9292846,ChIJOdNYwhUTtZURj3muYY2vglk
Enamorate Ind,clothing_store,0,-31.4451992,-60.9291126,ChIJtb-8PVgTtZURRSZ574b-vQ0
Gimnasio Constructivista,gym,7,-31.4433684,-60.9287837,ChIJt_uPphUTtZURrXKrGuanRII
ARCO IRIS verdulería,fruit_and_vegetable_store,2,-31.4432777,-60.9287578,ChIJ-_KJ8ocTtZUR2SUgRklfAzc
Super Mayo,supermarket+grocery_or_supermarket,255,-31.4430175,-60.9286467,ChIJ59lpCBUTtZURyl9xRTmgzVY
Panadería La Victoria,bakery,231,-31.4438307,-60.9287985,ChIJo0jbuhUTtZURjDlAIHxNA2A
Carnicería El Amanecer,butcher_shop,2,-31.4430419,-60.9284657,ChIJEVOweMATtZURVccLxCDehUE
PETRO SANTAFESINA S.A,gas_station,0,-31.4428565,-60.9286093,ChIJMfGLf4ATtZURRK6g70SKyMA
Kasan Refrigeracion,electronics_store,2,-31.4437342,-60.9292739,ChIJC8CCohUTtZURo9gsv6gez7w
Central de Control y Monitoreo,local_government_office,1,-31.4435816,-60.9293869,ChIJZfFVPbcTtZUR5vLjozZpBY4
Parada de colectivos Esperanza lado Sur,gas_station,0,-31.44285,-60.928992,ChIJrSeD6m8TtZURbpWN_To0Znw
Farmacia Zuquelli,pharmacy,1,-31.4431202,-60.9280464,ChIJweCkqxUTtZURAScBxXWAyfg
Shell,gas_station+convenience_store,263,-31.4427306,-60.9286951,ChIJtZjBCBUTtZURy1Pwj9X4yZE
Tri-Dente Rotiseria,meal_takeaway,33,-31.443893,-60.9279141,ChIJKxHRtBUTtZURFmv1gj4Tb9s
Guardian Alarmas,electronics_store,1,-31.4441672,-60.9291292,ChIJ4-fWvhUTtZURZWvoZL7KRXI
Kalido,furniture_store+home_goods_store,22,-31.4432323,-60.9276677,ChIJYx75w56dtZUR9jr57BeYpsI
Solo Maderas,shopping_mall,16,-31.457145,-60.926816,ChIJYXpz6R4TtZURdA1-Bpi7L6o
Rica Pizza,restaurant,175,-31.4560228,-60.9268874,ChIJDfb30xcTtZURfSFI4bwM_qQ
Antigüedades,home_goods_store,0,-31.4574846,-60.9273165,ChIJsbA35B4TtZUR5x4rFi03Vtc
Tienda de Disfraces "EL BAUL",clothing_store,19,-31.4552358,-60.9278602,ChIJb4kE2BgTtZUR86bbtca9-x4
Ego For Men,hair_care,0,-31.4450431,-60.9276436,ChIJkSCILBQTtZUR_8-1DrrnQCY
Despensa Balhu,grocery_store,0,-31.4450246,-60.9269569,ChIJk-VDJhQTtZURg7RR0GxzO4k
Mevran Informatica y Telecomunicaciones,electronics_store,63,-31.4451753,-60.9280591,ChIJv7f9QH17GpYRjx8mX83RjYw
Apuka Tur Viajes Y Turismo,travel_agency,0,-31.4446311,-60.9270535,ChIJ6XZSJRQTtZURfqTOILc8a0c
Casi Todo,home_goods_store,1,-31.4440811,-60.9274476,ChIJPS4BNhQTtZURyt55BSy15lA
Farmacia Salim Zeballos,pharmacy,2,-31.4444565,-60.9269964,ChIJxRP6OhQTtZURPLQsoxc8bCs
Eduardo Luis Mellado,car_repair,175,-31.4435386,-60.9275649,ChIJW0x9UhQTtZURrE7-AQgNLvs
Beresvil Repuestos,car_repair,1,-31.443495,-60.9275661,ChIJ8Ut7UhQTtZURi_mhA8rybH4
Nuevo Service Rivadavia,home_goods_store,47,-31.4440652,-60.9264648,ChIJT78ug9MTtZURBErWoEy8esI
Vitalogym,gym,19,-31.4445441,-60.9279686,ChIJq4UjD6ITtZUR9SdTwtFY2OE
Pino En Esperanza,furniture_store+home_goods_store,0,-31.4433812,-60.9268333,ChIJB7i5RBQTtZURg9GEa7XfkIc
Six tienda de alimentos,supermarket+grocery_or_supermarket,8,-31.457355,-60.9262066,ChIJkSmwzQcTtZUR7UiivnZzeRA
Salon De Estetica Y Depilacion Claudia Pets,beauty_salon+hair_care,10,-31.4537229,-60.9254532,ChIJFcQvZBkTtZURhWZTjVJMypM
Maria isabel Alta Costura,clothing_store,21,-31.4455338,-60.9254903,ChIJQYLLrxYTtZURIX3YvN23-q0
Giordano Inmobiliaria,real_estate_agency,3,-31.4446921,-60.9256834,ChIJT3W5HBQTtZURCF39mFX16i8
ACK Asociados,lawyer+accounting,0,-31.4444881,-60.9257627,ChIJ7Ufa7sMTtZUR1mwfstfhtXU
Aufranc Lina,accounting,0,-31.4444881,-60.9257627,ChIJRztHpJITtZURvqoTuApuBwU
Renk Herrajes,furniture_store+home_goods_store,8,-31.4582675,-60.9252766,ChIJbbtYeR4TtZURSSJEIK5msQ0
JF Taller de Chapa Y Pintura,car_repair,3,-31.4566439,-60.9244376,ChIJcYqRIxwTtZURA989IHOtx6E
Barracas sadesa,storage,1,-31.4566821,-60.9246746,ChIJKUwaedkTtZURsEx6foSydkY
Mega shop Esperanza,home_goods_store,0,-31.4563884,-60.9247227,ChIJjX1zBmMTtZUR9jUkkln5eCs
Baterias y luces,car_repair,0,-31.4552463,-60.9243554,ChIJZQocKxwTtZURqMLZrdUnJeI
Ferreteria y Forrajeria Copes,hardware_store,114,-31.4549314,-60.9242494,ChIJBQOdAz0TtZURlqFrYE3F6M8
Verduleria Vida Saludable,fruit_and_vegetable_store,11,-31.4548474,-60.9244815,ChIJM7g--RsTtZURBOfTSUc5c5I
Full Service,electrician+storage,0,-31.454776,-60.9245689,ChIJCbR2MMATtZURK3hs6WePX7k
Guilarducci Muebles,furniture_store+home_goods_store,0,-31.4537668,-60.9244503,ChIJscxh5xsTtZURpN-O5bLylLE
Productos de Limpieza Gato Negro,home_goods_store,0,-31.4533089,-60.9237505,ChIJJz9GwRsTtZUReMTmzZLZWPY
Veterinaria Clinica de pequeños animales,veterinary_care,102,-31.4529944,-60.9247535,ChIJL9tW1hsTtZURMpsqCFcgVvc
Seguros Gauchat,insurance_agency,9,-31.4520301,-60.9250214,ChIJi8UBiiATtZURtnR36792ekU
Nueve Lunas 9,clothing_store,13,-31.4520893,-60.9239009,ChIJg1uUMxoTtZURGKTjK9ju734
Calzados Fontanini,shoe_store,30,-31.4530721,-60.9238757,ChIJz4LMxhsTtZURuxeEbDqctt0
Moto mecánica "1 de mayo",car_repair,1,-31.4530541,-60.9236707,ChIJdxQr160TtZURb-cTazz7uQE
Farmacia Claudia Schneider,pharmacy,8,-31.4503435,-60.9246911,ChIJ-YSwAxoTtZURy_1BWzrxI_U
Al Horno; cosas ricas.,meal_takeaway,43,-31.4504152,-60.9240898,ChIJ30w7oRQTtZURUKlGQ-0cxlk
Carnicería tío,butcher_shop,17,-31.4502909,-60.9242607,ChIJI_d1BRoTtZURBCXkA8Q5350
Kumara,hair_care,26,-31.4502806,-60.924304,ChIJJ6qmBRoTtZUR6jkXDrsILXw
Bellos caprichitos,clothing_store,0,-31.450224,-60.9245626,ChIJN4YoAiMTtZUR4FZhoDTHO5k
Kiosco de Empanadas,meal_takeaway,80,-31.4502869,-60.9240748,ChIJIzd52S0TtZURTFxQRXEFx8k
Iglesia Evangelica Bautista,church,7,-31.4497167,-60.923822,ChIJVRICChoTtZURfFJML4aCfdU
Deja Vu Muebles y Deco,furniture_store+home_goods_store,55,-31.4440883,-60.9242697,ChIJnQdz8BMTtZURJFOvUqc3tig
Max Estetica Automotriz,car_repair,2,-31.4442588,-60.9245859,ChIJRaZd-RMTtZURpCf720LGgDk
RAM Repuestos y servicios industriales,shopping_mall,5,-31.4439082,-60.9243515,ChIJz7J88BMTtZURmAfQ_H-ksBU
Polarizados Garione,car_repair,16,-31.4444132,-60.9245025,ChIJ26M8_BMTtZURBc7-RRFxoTQ
Paoli Servicio Mecanico,car_repair,27,-31.4444988,-60.9245281,ChIJ3cFKBT0TtZURBUCdYJEAKwE
Veterinaria El Molino,shopping_mall,0,-31.443844,-60.9249394,ChIJt9krTxATtZURFTVg17nbAJg
Corralón de Materiales Foca,hardware_store,37,-31.4440712,-60.9251707,ChIJBy1NAz0TtZURpvktI8c0Xp4
Parada de autobús,gas_station,1,-31.4438257,-60.9253133,ChIJKXtX6lUTtZURU_2JdG8YLj0
Vivero La Merced,garden_center,9,-31.4560818,-60.9226646,ChIJl6I5jscTtZURj4cClByTnbY
Autoservicio Javier,grocery_or_supermarket,27,-31.4533794,-60.9224308,ChIJ1XtJ_loTtZUR6ywP4Yr_L7E
Peluquería "Mario",hair_care,7,-31.4529386,-60.922443,ChIJww4KpBsTtZURIwm-ufGHiuY
